my_loss_step,epoch,step,my_loss_epoch
0.5952218770980835,11,5949,
0.15886420011520386,11,5999,
1.6360504627227783,11,6049,
0.37787652015686035,11,6099,
0.9868965148925781,11,6149,
0.20213744044303894,11,6199,
0.06024208664894104,11,6249,
,11,6263,0.6284716725349426
0.15657854080200195,12,6299,
0.6565059423446655,12,6349,
1.533376932144165,12,6399,
0.782040536403656,12,6449,
0.4171294867992401,12,6499,
0.03636690974235535,12,6549,
0.5834850072860718,12,6599,
0.549582302570343,12,6649,
0.09668402373790741,12,6699,
0.11555685102939606,12,6749,
,12,6785,0.6147446036338806
0.8159363269805908,13,6799,
1.4312934875488281,13,6849,
1.0013927221298218,13,6899,
0.36451399326324463,13,6949,
0.6315984129905701,13,6999,
0.17381180822849274,13,7049,
0.3110335171222687,13,7099,
0.3178476095199585,13,7149,
0.4443340301513672,13,7199,
0.15098536014556885,13,7249,
0.48794835805892944,13,7299,
,13,7307,0.5885446667671204
0.4058725833892822,14,7349,
1.5908435583114624,14,7399,
0.10896055400371552,14,7449,
0.05460943281650543,14,7499,
0.7055246829986572,14,7549,
0.32197830080986023,14,7599,
0.7679979801177979,14,7649,
1.0159897804260254,14,7699,
0.46020644903182983,14,7749,
0.46643057465553284,14,7799,
,14,7829,0.6019071340560913
0.8255541324615479,15,7849,
0.7626387476921082,15,7899,
0.22915709018707275,15,7949,
0.04915890470147133,15,7999,
0.45969873666763306,15,8049,
0.5752216577529907,15,8099,
0.17319169640541077,15,8149,
0.9982386827468872,15,8199,
0.5018791556358337,15,8249,
0.17329512536525726,15,8299,
0.16585159301757812,15,8349,
,15,8351,0.5278756022453308
0.3539111316204071,16,8399,
0.0448848158121109,16,8449,
0.3211461007595062,16,8499,
0.32895025610923767,16,8549,
0.3757496476173401,16,8599,
0.6901385188102722,16,8649,
0.28432920575141907,16,8699,
0.36207979917526245,16,8749,
0.26229149103164673,16,8799,
0.18094968795776367,16,8849,
,16,8873,0.5606124997138977
0.2436944544315338,17,8899,
1.1092417240142822,17,8949,
0.2792727053165436,17,8999,
0.3965946435928345,17,9049,
0.13549771904945374,17,9099,
0.280518114566803,17,9149,
0.6949514746665955,17,9199,
0.6504488587379456,17,9249,
1.1273313760757446,17,9299,
0.822786271572113,17,9349,
,17,9395,0.5587579607963562
0.6835419535636902,18,9399,
0.2738804817199707,18,9449,
0.0919499546289444,18,9499,
0.6312097907066345,18,9549,
0.26512277126312256,18,9599,
0.6286940574645996,18,9649,
0.6911394596099854,18,9699,
0.24984890222549438,18,9749,
1.8109073638916016,18,9799,
0.22151674330234528,18,9849,
0.04011865705251694,18,9899,
,18,9917,0.5484734773635864
0.31146275997161865,19,9949,
0.49777138233184814,19,9999,
0.2958255708217621,19,10049,
0.35797062516212463,19,10099,
0.46584028005599976,19,10149,
1.2763850688934326,19,10199,
1.0107202529907227,19,10249,
0.039730437099933624,19,10299,
0.885918140411377,19,10349,
1.5121896266937256,19,10399,
,19,10439,0.550637423992157
2.1435441970825195,20,10449,
0.2453075349330902,20,10499,
0.09344936907291412,20,10549,
0.14841344952583313,20,10599,
0.09256335347890854,20,10649,
0.101835697889328,20,10699,
0.29141145944595337,20,10749,
0.9029985070228577,20,10799,
0.46357136964797974,20,10849,
0.01260540634393692,20,10899,
0.10164904594421387,20,10949,
,20,10961,0.5651962757110596
0.2575666904449463,21,10999,
0.3985293209552765,21,11049,
0.13881146907806396,21,11099,
0.8005368709564209,21,11149,
0.019928598776459694,21,11199,
0.41567927598953247,21,11249,
0.24685199558734894,21,11299,
0.04200587794184685,21,11349,
0.14363005757331848,21,11399,
0.7816548943519592,21,11449,
,21,11483,0.5393362641334534
1.0368808507919312,22,11499,
0.3785952627658844,22,11549,
0.8044120073318481,22,11599,
0.8099868297576904,22,11649,
0.13619445264339447,22,11699,
0.11122305691242218,22,11749,
2.777068614959717,22,11799,
0.8816992044448853,22,11849,
0.34831076860427856,22,11899,
1.3325648307800293,22,11949,
1.6354501247406006,22,11999,
,22,12005,0.549157977104187
0.3535420298576355,23,12049,
1.025587797164917,23,12099,
0.1329052448272705,23,12149,
0.16910092532634735,23,12199,
1.559862732887268,23,12249,
0.5066120028495789,23,12299,
0.18368951976299286,23,12349,
0.21301068365573883,23,12399,
0.7638260722160339,23,12449,
0.3523802161216736,23,12499,
,23,12527,0.5513569712638855
0.08854974806308746,24,12549,
0.06502348929643631,24,12599,
0.9908801317214966,24,12649,
0.015199857763946056,24,12699,
0.1317727267742157,24,12749,
1.6116669178009033,24,12799,
0.47843945026397705,24,12849,
1.0342276096343994,24,12899,
0.6528873443603516,24,12949,
0.06901463121175766,24,12999,
1.4194964170455933,24,13049,
,24,13049,0.534087598323822
0.5144457817077637,25,13099,
0.9980948567390442,25,13149,
1.0711212158203125,25,13199,
1.0611324310302734,25,13249,
0.01257363148033619,25,13299,
0.07977011054754257,25,13349,
0.2730782628059387,25,13399,
0.08519531041383743,25,13449,
0.1804446578025818,25,13499,
0.3507101535797119,25,13549,
,25,13571,0.5480380058288574
0.2838912010192871,26,13599,
1.3243870735168457,26,13649,
0.24271844327449799,26,13699,
0.04499430954456329,26,13749,
0.1836114078760147,26,13799,
0.6821156144142151,26,13849,
0.11957164853811264,26,13899,
1.0724831819534302,26,13949,
0.053654272109270096,26,13999,
0.6288192868232727,26,14049,
,26,14093,0.5360835194587708
0.02481527253985405,27,14099,
0.3239433765411377,27,14149,
0.8232246041297913,27,14199,
0.17504356801509857,27,14249,
0.48532557487487793,27,14299,
0.15886011719703674,27,14349,
0.45096197724342346,27,14399,
0.16371917724609375,27,14449,
0.11473695933818817,27,14499,
0.04573245346546173,27,14549,
0.32074418663978577,27,14599,
,27,14615,0.5311378240585327
1.2055909633636475,28,14649,
0.23896029591560364,28,14699,
0.1451416015625,28,14749,
0.41097939014434814,28,14799,
0.36415421962738037,28,14849,
0.6623488664627075,28,14899,
0.46239933371543884,28,14949,
1.5105860233306885,28,14999,
1.860250473022461,28,15049,
0.13033205270767212,28,15099,
,28,15137,0.5318769812583923
0.23048031330108643,29,15149,
0.29770493507385254,29,15199,
0.14298176765441895,29,15249,
1.2447912693023682,29,15299,
0.36135998368263245,29,15349,
1.0468374490737915,29,15399,
0.4553700387477875,29,15449,
0.5629255175590515,29,15499,
0.8848181962966919,29,15549,
0.38695356249809265,29,15599,
1.0140881538391113,29,15649,
,29,15659,0.5134502649307251
0.9161229729652405,30,15699,
0.2879895567893982,30,15749,
0.22268889844417572,30,15799,
1.2388083934783936,30,15849,
0.049571145325899124,30,15899,
0.09722629934549332,30,15949,
0.5872038006782532,30,15999,
1.519975185394287,30,16049,
1.85440194606781,30,16099,
0.09079089760780334,30,16149,
,30,16181,0.5327010750770569
0.0387411043047905,31,16199,
0.17417846620082855,31,16249,
0.10371869057416916,31,16299,
0.25160396099090576,31,16349,
0.12639422714710236,31,16399,
0.11925888061523438,31,16449,
0.31965744495391846,31,16499,
0.6207848787307739,31,16549,
0.10226082801818848,31,16599,
1.6429226398468018,31,16649,
0.0894995704293251,31,16699,
,31,16703,0.5380374193191528
0.2333432137966156,32,16749,
0.9385259747505188,32,16799,
0.07161175459623337,32,16849,
1.432098627090454,32,16899,
0.267576664686203,32,16949,
0.16291329264640808,32,16999,
0.5882558226585388,32,17049,
0.5513807535171509,32,17099,
0.26576611399650574,32,17149,
1.6929572820663452,32,17199,
,32,17225,0.4888870120048523
0.015705786645412445,33,17249,
0.7939417958259583,33,17299,
0.4013228416442871,33,17349,
0.6871519088745117,33,17399,
0.9907243251800537,33,17449,
0.162827730178833,33,17499,
0.7558072209358215,33,17549,
1.1875910758972168,33,17599,
0.11173458397388458,33,17649,
0.09140866994857788,33,17699,
,33,17747,0.5267134308815002
0.28971341252326965,34,17749,
0.07095237821340561,34,17799,
0.2741965353488922,34,17849,
0.44711726903915405,34,17899,
0.36153674125671387,34,17949,
0.9864263534545898,34,17999,
0.16430670022964478,34,18049,
0.7897240519523621,34,18099,
0.10448505729436874,34,18149,
1.1106584072113037,34,18199,
0.13030096888542175,34,18249,
,34,18269,0.5549799203872681
0.010202998295426369,35,18299,
0.2471238523721695,35,18349,
0.22050783038139343,35,18399,
0.0365227609872818,35,18449,
0.19427703320980072,35,18499,
1.2510453462600708,35,18549,
0.03909383341670036,35,18599,
0.2469491809606552,35,18649,
0.9488902688026428,35,18699,
0.2130504846572876,35,18749,
,35,18791,0.4945599436759949
0.4471462666988373,36,18799,
1.381422996520996,36,18849,
0.958540678024292,36,18899,
1.3222604990005493,36,18949,
0.1274741291999817,36,18999,
1.435407042503357,36,19049,
0.40757066011428833,36,19099,
0.49341726303100586,36,19149,
0.5460611581802368,36,19199,
0.8198987245559692,36,19249,
0.30296337604522705,36,19299,
,36,19313,0.49070605635643005
0.1149168312549591,37,19349,
0.25902441143989563,37,19399,
0.15533843636512756,37,19449,
0.43486955761909485,37,19499,
0.5508655309677124,37,19549,
0.8228349089622498,37,19599,
0.1087825670838356,37,19649,
0.425965815782547,37,19699,
0.07934600114822388,37,19749,
0.25773972272872925,37,19799,
,37,19835,0.5124080777168274
0.9781265258789062,38,19849,
0.1692068874835968,38,19899,
0.9325667023658752,38,19949,
0.7669196724891663,38,19999,
1.2638704776763916,38,20049,
0.016182241961359978,38,20099,
0.8591052889823914,38,20149,
0.20415925979614258,38,20199,
1.6166068315505981,38,20249,
0.8566666841506958,38,20299,
0.08212807774543762,38,20349,
,38,20357,0.4950465261936188
0.4135834276676178,39,20399,
0.23589259386062622,39,20449,
1.245054006576538,39,20499,
0.2430761456489563,39,20549,
0.37728413939476013,39,20599,
0.4020124077796936,39,20649,
0.07904427498579025,39,20699,
0.25772416591644287,39,20749,
0.8928301334381104,39,20799,
0.5666994452476501,39,20849,
,39,20879,0.4793357849121094
0.18040728569030762,40,20899,
1.5514427423477173,40,20949,
0.1609649658203125,40,20999,
0.19996711611747742,40,21049,
0.5879532098770142,40,21099,
0.22959986329078674,40,21149,
0.24512840807437897,40,21199,
0.4019450545310974,40,21249,
0.11988402903079987,40,21299,
0.03823664039373398,40,21349,
0.4684962332248688,40,21399,
,40,21401,0.46420857310295105
1.1877635717391968,41,21449,
0.3873522877693176,41,21499,
0.3426761031150818,41,21549,
0.0887695848941803,41,21599,
0.34979310631752014,41,21649,
0.8328520655632019,41,21699,
0.09560613334178925,41,21749,
1.0843074321746826,41,21799,
0.12499864399433136,41,21849,
0.1989625096321106,41,21899,
,41,21923,0.5097426176071167
0.4922013580799103,42,21949,
0.036841168999671936,42,21999,
1.6830981969833374,42,22049,
2.2722854614257812,42,22099,
0.12999309599399567,42,22149,
0.4500465989112854,42,22199,
0.28608620166778564,42,22249,
0.27038514614105225,42,22299,
0.14891356229782104,42,22349,
0.8888618350028992,42,22399,
,42,22445,0.527597963809967
0.11592588573694229,43,22449,
0.790477991104126,43,22499,
0.5533120036125183,43,22549,
0.02368013933300972,43,22599,
0.18573123216629028,43,22649,
0.37611985206604004,43,22699,
0.0693780854344368,43,22749,
1.1551017761230469,43,22799,
0.9792298078536987,43,22849,
0.08626529574394226,43,22899,
0.02286362648010254,43,22949,
,43,22967,0.4584636986255646
0.1826675534248352,44,22999,
0.04249294847249985,44,23049,
1.4981412887573242,44,23099,
0.7616087198257446,44,23149,
0.013863064348697662,44,23199,
0.24407976865768433,44,23249,
0.4599341154098511,44,23299,
0.0382523350417614,44,23349,
1.351804494857788,44,23399,
2.1135897636413574,44,23449,
,44,23489,0.5105705857276917
0.1871355175971985,45,23499,
0.2677604556083679,45,23549,
0.6623328924179077,45,23599,
0.08173259347677231,45,23649,
0.9114376306533813,45,23699,
0.010203991085290909,45,23749,
0.08515530824661255,45,23799,
0.021187297999858856,45,23849,
0.0302761048078537,45,23899,
0.04049894958734512,45,23949,
0.008146215230226517,45,23999,
,45,24011,0.5106257200241089
0.2084767073392868,46,24049,
0.3627898097038269,46,24099,
0.2503664195537567,46,24149,
0.09508976340293884,46,24199,
0.022494494915008545,46,24249,
0.9096036553382874,46,24299,
0.704276978969574,46,24349,
0.7329583764076233,46,24399,
0.43881848454475403,46,24449,
1.2400718927383423,46,24499,
,46,24533,0.4721537232398987
0.02097165957093239,47,24549,
0.3914942145347595,47,24599,
2.435239315032959,47,24649,
0.2976236343383789,47,24699,
0.6228704452514648,47,24749,
1.1110360622406006,47,24799,
0.3463939428329468,47,24849,
1.2368123531341553,47,24899,
0.9946841597557068,47,24949,
1.2524915933609009,47,24999,
0.38525301218032837,47,25049,
,47,25055,0.5113340020179749
0.4302869439125061,48,25099,
0.24266347289085388,48,25149,
0.3500711917877197,48,25199,
0.11050097644329071,48,25249,
0.20304682850837708,48,25299,
1.2985081672668457,48,25349,
0.12360182404518127,48,25399,
0.2468661516904831,48,25449,
0.0052529931999742985,48,25499,
0.015714721754193306,48,25549,
,48,25577,0.4929402768611908
0.7053178548812866,49,25599,
0.1699470430612564,49,25649,
0.9650651812553406,49,25699,
0.24673166871070862,49,25749,
0.29475945234298706,49,25799,
0.21687383949756622,49,25849,
0.02124667353928089,49,25899,
0.08831937611103058,49,25949,
0.07308309525251389,49,25999,
1.76630437374115,49,26049,
0.4822401702404022,49,26099,
,49,26099,0.49762555956840515
